price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,zipcode
1052168,4,1.7,3874,1726,1.0,98103
405612,5,4.5,4213,7562,1.5,98107
1553181,3,4.1,4248,10505,2.5,98102
59435,5,3.3,1104,3516,1.5,98107
497556,2,3.6,3850,18788,3.0,98102
1798014,2,1.4,4296,4941,3.0,98107
915264,4,1.2,3200,14630,2.5,98107
1674157,4,2.3,2150,15525,2.0,98104
128781,5,4.3,4916,18245,3.0,98103
241475,5,2.9,4048,8278,3.0,98109
210196,6,1.9,803,13051,1.5,98101
276507,1,4.3,1018,2203,1.5,98104
356063,6,1.9,4530,9787,3.0,98104
814121,2,4.3,1440,16318,2.5,98108
826665,6,2.8,3378,7227,3.0,98104
1789183,5,2.9,579,1813,1.5,98105
1219748,6,2.1,602,13675,1.5,98104
1455478,3,4.6,1228,11372,1.5,98101
534963,1,1.4,4737,13945,2.5,98108
1554544,5,1.6,2950,8996,3.0,98102
1417293,4,3.5,1455,18848,1.5,98105
1157677,6,4.4,4160,10534,2.0,98102
1594548,5,1.4,1239,8256,1.5,98105
338790,4,3.9,4757,7910,1.0,98104
940617,4,4.0,1093,3402,2.0,98106
597337,2,3.3,4049,15825,1.5,98103
1833541,2,2.9,1062,12514,1.0,98106
1458836,5,2.3,2199,4604,2.5,98102
1982387,5,2.4,1224,11902,1.0,98103
1691249,3,3.7,1933,17708,3.0,98102
700419,1,1.3,1842,14984,3.0,98105
483374,1,3.3,2395,4040,2.5,98105
770777,5,2.1,4983,3286,2.5,98108
1646153,2,2.9,4600,18442,2.5,98106
1470946,6,3.2,2782,18961,1.0,98107
937225,3,4.5,874,1638,1.0,98109
321967,1,3.3,2822,6849,2.5,98104
241232,5,1.9,1894,1356,1.0,98106
1402695,2,1.3,4373,8253,3.0,98107
59540,2,3.5,2055,16050,1.5,98103
1639228,2,3.2,1423,7617,2.0,98108
1496403,6,3.7,1340,1296,2.5,98104
601951,4,2.8,2230,14382,3.0,98104
1150567,6,4.3,4572,15931,1.0,98102
238751,2,4.7,2551,17364,2.0,98109
1464902,5,1.2,4410,13461,2.5,98109
1784913,3,4.0,2047,16274,1.0,98105
668992,6,1.1,4478,6786,1.0,98108
99115,5,2.8,2953,3202,2.0,98108
1451727,2,2.8,1936,17390,1.0,98101
793583,3,3.8,3760,16842,2.0,98103
1290538,1,2.4,2864,15721,3.0,98102
771747,1,4.3,1423,15577,2.5,98105
1247719,5,2.4,1950,4747,1.0,98103
1813211,3,2.4,2045,10990,1.5,98107
586226,5,1.9,4313,10025,2.0,98102
1002699,3,3.7,3404,12214,3.0,98103
403824,3,1.3,2758,14165,1.5,98107
1102576,5,2.5,4364,1557,2.5,98103
775948,3,2.1,569,19173,3.0,98103
937474,6,1.9,1824,15564,2.0,98105
1454330,2,1.2,3639,12245,3.0,98101
301492,3,1.8,2829,11797,3.0,98103
1988699,6,2.8,867,14092,3.0,98102
1598098,3,3.0,2383,16691,2.5,98102
541072,6,2.1,2588,17538,1.5,98103
1136880,5,3.6,1184,6912,3.0,98102
554999,1,2.3,2273,13268,1.0,98103
381593,4,2.5,4213,15844,3.0,98105
657274,3,4.1,3064,8179,3.0,98107
201836,4,3.2,4441,1187,2.5,98104
158940,3,4.8,3701,19448,2.5,98107
1053531,5,2.4,2420,15283,2.5,98105
874926,5,4.3,1187,11879,2.5,98109
1364093,6,4.0,3593,14942,3.0,98104
717521,3,4.6,2588,8797,3.0,98103
1720396,5,4.8,652,12892,2.0,98102
929090,5,1.0,4528,14192,2.5,98104
435777,3,1.4,1570,7274,2.0,98102
1723250,6,3.7,4290,15713,1.5,98104
601638,6,2.6,4598,4017,2.5,98103
1715872,6,4.3,1559,13681,1.5,98109
1979305,6,1.0,3358,18571,1.0,98105
599639,1,4.2,4591,19299,3.0,98103
662956,3,1.5,4838,18371,3.0,98107
688873,1,2.2,4321,12448,2.0,98102
1436073,5,4.9,1941,11498,3.0,98106
1306445,1,1.2,2766,16251,1.5,98101
115953,6,2.4,2748,16761,3.0,98108
1942466,5,1.3,4989,7576,2.5,98106
550328,1,4.4,1100,10545,1.0,98108
1905366,1,3.8,1335,11687,2.0,98104
53267,3,4.2,899,9981,2.0,98103
132745,1,3.1,2828,3708,2.0,98104
1974596,5,2.4,1507,13623,2.5,98107
874945,6,1.0,1266,9681,3.0,98106
207164,3,2.1,932,13706,2.5,98109
585626,1,3.1,899,4834,1.5,98107
181484,3,3.7,828,1007,3.0,98103
581831,4,1.9,2271,3930,2.5,98105
942323,3,1.6,2112,11398,1.5,98108
1159268,6,1.8,4673,9964,1.5,98105
1318732,4,2.4,4927,18202,2.5,98105
1322568,4,1.6,4745,16715,2.5,98103
566771,3,1.6,2504,18390,1.0,98104
880857,5,1.2,3510,17927,2.5,98109
613044,6,4.4,4745,11183,2.0,98109
593176,5,1.9,2108,16493,3.0,98103
741095,6,4.3,3618,19480,1.5,98105
883727,6,2.8,861,5091,2.0,98108
1084978,5,3.5,2216,1778,2.0,98105
1212928,2,1.3,2921,19499,1.5,98107
919474,4,3.3,4690,16864,3.0,98103
135999,3,2.2,3961,13023,1.0,98102
1116531,5,1.4,4481,2898,1.0,98102
1922849,5,4.6,2629,19535,2.0,98109
120640,3,3.4,2960,18109,2.0,98101
246582,4,2.0,2550,12421,2.5,98101
1842662,3,2.7,4608,15449,1.0,98102
450573,6,2.4,4759,14757,1.0,98106
1524271,2,3.8,1868,9733,3.0,98106
111476,6,3.4,4761,8199,2.5,98106
1405531,2,1.1,3646,2432,1.5,98106
1265856,3,1.8,1160,16212,1.5,98106
725510,6,2.9,1015,2547,3.0,98108
1694044,4,2.8,1219,5360,1.5,98106
748646,6,3.1,671,10596,1.0,98109
687144,5,3.9,1969,3980,2.0,98105
1953458,2,3.7,1673,17656,2.5,98104
464568,2,2.5,1674,7642,1.5,98101
1284717,4,4.5,4244,6102,1.5,98102
948320,2,1.3,4708,1368,1.5,98104
684736,2,3.3,2441,9568,1.5,98109
1637261,4,4.8,4531,2083,2.0,98104
1276607,6,3.2,1897,18155,2.0,98108
1018021,3,2.8,4521,3007,3.0,98102
1217756,6,1.5,1197,4970,1.0,98101
116234,5,4.2,2274,6256,1.5,98109
1662818,5,2.5,3711,7922,3.0,98106
228352,2,3.8,3973,9159,1.0,98105
1178035,5,1.8,4563,10715,2.0,98103
459995,3,1.2,3254,18662,1.5,98109
245004,2,2.2,4951,11044,2.0,98102
516152,5,2.1,4834,7631,1.5,98108
1823832,1,4.5,3553,18121,2.0,98104
1157739,1,4.5,3180,11708,3.0,98107
1574429,1,3.1,4103,4780,3.0,98108
101934,1,1.1,3844,19856,2.0,98101
1818831,6,1.9,1929,8096,2.0,98101
475523,1,3.6,2661,15073,2.5,98109
890530,2,1.4,526,14576,1.5,98109
1552713,4,3.8,4271,8402,2.5,98101
55486,6,1.0,1941,7269,2.0,98105
1237983,4,3.7,2727,17185,3.0,98104
923332,2,4.4,1066,1549,1.5,98104
1748884,2,2.9,746,4219,3.0,98102
1089458,3,4.3,2023,2530,2.0,98105
1725659,6,4.1,2864,13846,2.5,98102
270184,4,3.7,4465,3126,1.5,98103
716490,1,2.8,4192,7118,2.5,98108
1448228,2,2.1,2273,5574,1.5,98109
1859891,1,4.4,3437,13219,3.0,98109
1741188,4,3.6,4390,11517,1.0,98107
372710,6,4.2,1591,3839,1.5,98104
247775,5,3.2,1246,6192,2.0,98109
339336,5,1.7,2074,13348,1.5,98101
837494,2,4.9,4940,4075,2.0,98102
1706940,3,1.7,4101,3791,1.0,98105
1188356,1,4.6,2599,17441,1.0,98105
1251193,2,1.8,4016,19140,3.0,98105
595977,3,2.5,4305,17095,3.0,98108
1896182,1,2.8,3352,7298,1.0,98102
1449181,4,4.7,1091,14853,1.5,98109
962606,5,4.6,1192,7253,1.5,98105
939465,3,4.3,1663,9550,3.0,98107
583636,1,2.5,4292,1763,1.5,98109
991218,2,1.0,908,14629,1.5,98105
88102,1,3.7,2882,1528,1.5,98104
124460,2,2.6,904,3446,1.5,98109
1463354,5,4.0,1983,19313,2.0,98108
1188506,5,4.2,2622,3276,3.0,98103
1629665,1,2.8,1364,3971,1.0,98104
1726014,1,4.0,2084,16520,1.0,98109
1826203,2,4.4,716,3102,2.0,98101
229208,2,4.7,1242,2743,3.0,98107
1253273,3,3.3,4338,7897,2.0,98103
263945,3,4.1,3774,8489,3.0,98107
281915,3,3.0,1363,1439,2.0,98109
777952,1,1.2,4482,5185,1.5,98101
258124,6,1.6,3355,17551,2.0,98104
487477,6,1.5,4546,19834,2.0,98103
575830,6,1.7,4184,8030,2.5,98106
1382397,6,1.0,4891,16743,3.0,98104
1276380,3,4.4,949,16882,1.5,98105
1804279,1,3.2,2650,10779,2.0,98105
89081,6,2.5,1615,14019,1.5,98103
768216,5,2.6,3337,16037,3.0,98107
405249,4,2.9,3928,10511,1.0,98106
1318506,5,1.3,2693,19117,2.5,98109
855497,1,2.1,3838,4377,2.5,98105
567313,1,4.4,2666,13351,3.0,98103
1313108,4,4.0,2026,7802,2.5,98105
662380,2,3.3,763,8953,1.0,98109
1617908,2,2.9,1799,8776,1.5,98105
1415413,2,2.0,3918,10308,2.0,98107
1387682,3,2.9,3536,19219,3.0,98101
1126871,2,3.4,3212,2457,3.0,98107
1112383,3,3.9,1286,6940,2.5,98104
1534140,3,1.7,4469,16932,2.0,98105
207504,2,4.3,2909,19890,2.5,98108
1336643,2,2.4,3546,17177,2.5,98108
1583584,4,3.0,735,3101,1.5,98105
742440,6,3.4,3834,13585,1.5,98102
444540,4,3.0,1574,14575,2.5,98106
1976275,3,3.3,4946,8917,1.0,98106
567923,4,1.4,3390,17140,3.0,98101
1265557,3,2.7,1243,3758,1.0,98105
794699,1,2.1,4443,17741,3.0,98104
69870,3,1.3,1505,7571,2.0,98101
1002082,3,1.8,512,7442,2.0,98108
1301772,4,3.4,2350,13535,1.0,98108
298683,6,1.8,4103,4839,2.5,98102
1333253,1,1.7,2760,13177,2.5,98109
76790,5,3.2,4865,13195,2.0,98103
1741738,5,4.6,1483,1899,2.5,98103
861721,6,4.2,2459,17716,1.5,98104
498345,5,4.6,2728,18190,2.0,98107
799074,1,3.3,2262,3141,3.0,98102
1586038,2,2.6,1788,1018,3.0,98102
1638349,1,3.9,1516,19496,2.5,98109
1929490,4,2.0,2653,3855,3.0,98104
1184764,3,1.3,4999,13639,3.0,98107
579036,3,2.4,4985,2227,1.0,98109
1840705,4,2.2,1107,15411,1.0,98107
1763371,4,3.7,4544,5819,3.0,98105
840141,3,3.2,4718,16732,2.0,98101
698249,6,1.6,3336,13829,3.0,98109
1128931,2,4.6,4632,19416,1.5,98108
761131,2,3.4,1209,7655,2.0,98105
501015,2,2.8,1266,19096,1.5,98109
1504908,4,4.7,4098,9796,1.5,98108
206542,3,1.4,3464,4240,2.5,98104
1271992,6,4.2,591,15933,1.0,98102
355062,3,2.5,599,3156,2.5,98109
1937232,3,3.8,3524,13592,1.5,98109
1662162,6,4.7,1185,9348,2.5,98107
1600284,1,3.1,2250,19048,2.5,98108
916651,6,1.1,4448,14598,2.0,98104
1160205,1,1.1,4169,8458,2.5,98104
1426760,5,2.3,893,2735,2.0,98101
1591310,1,4.1,1093,19565,2.5,98109
805195,2,2.2,3381,16268,2.5,98109
340160,2,2.3,1385,15265,1.5,98105
1646824,6,4.1,3552,13120,1.5,98107
1918599,2,1.5,1004,9150,3.0,98103
263920,2,4.4,4250,2114,3.0,98108
1988341,5,2.1,2277,8785,2.0,98109
1341380,2,1.2,4937,8771,1.5,98108
1475541,4,1.5,3997,7689,3.0,98105
1559433,4,4.8,633,13857,2.5,98106
1921403,4,2.8,3425,13998,1.5,98103
1603068,1,2.0,4807,19828,2.5,98103
703983,6,3.1,1084,12523,2.5,98107
1514492,6,3.7,1936,9369,2.0,98109
871052,3,2.3,856,7676,1.5,98109
1857150,5,3.9,3854,8739,2.5,98102
178148,4,2.0,2250,14994,2.0,98107
1905567,4,1.4,2200,5478,1.0,98108
1584837,2,3.2,2209,18091,1.0,98101
1454116,4,1.6,4181,7950,2.5,98104
1291290,2,4.8,1036,13436,2.5,98109
781899,2,1.0,2968,1017,1.0,98109
333876,3,4.0,650,4689,3.0,98105
309747,1,2.1,2255,6151,2.0,98107
665650,2,4.4,3050,1121,2.5,98106
473570,2,1.2,1387,3486,1.0,98104
325987,6,4.8,3495,10610,1.0,98107
1077512,3,1.4,3062,11854,1.0,98103
688353,2,4.2,2108,1734,1.0,98101
908158,5,3.1,1741,7269,1.0,98102
67640,1,2.7,707,12644,1.0,98107
102528,5,2.1,4332,8827,2.5,98104
1923421,4,4.4,3861,19791,2.0,98107
309214,1,1.8,3399,14337,1.0,98108
1937646,4,3.9,4087,7849,1.0,98107
1020240,6,2.8,3255,8526,1.0,98105
551108,2,5.0,3225,8005,1.0,98101
684421,3,3.4,4534,17821,1.0,98106
1467077,5,1.4,2779,1174,1.5,98107
1822802,4,2.7,1488,10698,1.5,98104
1248735,2,1.3,3359,15838,1.0,98103
1271078,5,2.1,4802,13441,1.0,98106
205576,5,2.4,2149,9611,3.0,98103
974618,6,4.4,2908,16636,3.0,98108
915291,6,4.4,2920,5025,2.0,98105
936089,4,1.0,1624,8232,1.5,98106
978479,2,3.1,1028,15266,2.5,98103
1109599,3,1.9,1771,19748,2.0,98101
595735,4,2.3,1919,7473,2.0,98101
438043,5,1.1,4673,10816,1.0,98105
1384679,5,4.0,2235,11656,1.0,98105
116203,1,4.8,4636,5299,2.5,98101
955588,2,1.9,4885,17934,3.0,98106
210775,1,2.4,1648,13235,1.0,98109
1107913,6,1.8,2023,17010,1.5,98104
620715,3,4.7,3261,3095,2.5,98108
1613299,4,1.0,1210,2842,2.5,98107
1422249,5,3.3,1460,7535,1.0,98106
414167,2,4.5,4209,14552,2.5,98102
1445385,5,1.7,504,6327,3.0,98109
1728651,6,3.4,617,9675,1.0,98106
737281,1,1.2,3291,3943,3.0,98101
1394027,1,4.3,2066,14009,3.0,98105
470571,4,2.1,3872,11580,1.5,98106
1225592,2,5.0,3829,10283,1.0,98108
841267,6,4.7,3208,14382,1.5,98104
1643023,2,3.9,1685,18505,1.5,98109
547562,4,3.0,3846,19401,2.5,98103
1801541,6,4.1,1647,12108,2.0,98108
433934,6,1.5,3566,16133,1.0,98102
1990624,1,2.2,1115,17985,3.0,98106
1963760,1,1.1,3620,4146,2.5,98101
367428,1,3.6,1526,18436,1.5,98104
1417763,5,4.2,3570,1522,1.5,98109
1092892,3,4.8,1261,7216,1.0,98107
740907,1,3.7,3130,3265,2.5,98104
1982015,3,3.9,4866,5213,3.0,98107
132844,3,4.6,2505,18594,1.5,98103
1650396,2,4.7,933,15407,2.5,98104
1263997,4,3.0,3416,9404,3.0,98101
172402,5,1.4,4462,5167,2.5,98101
1216588,3,2.9,3037,19217,1.5,98104
488661,5,3.2,1722,3870,1.5,98109
448929,2,3.5,2764,2285,3.0,98101
630466,1,5.0,2033,10492,2.5,98102
623695,6,4.7,1291,15196,1.5,98105
513556,3,2.6,3656,3479,2.5,98107
625278,4,1.5,1552,14398,1.0,98102
1043176,6,1.9,2584,1209,3.0,98107
1228049,2,1.7,3054,10084,2.0,98105
1033049,5,2.4,4103,18626,3.0,98106
528007,1,4.5,2181,19362,1.5,98103
894573,5,2.8,2807,15585,2.5,98106
1515585,4,3.3,4222,18787,3.0,98102
1417290,3,1.7,3826,7034,2.0,98105
1324732,4,3.0,2536,5088,1.0,98105
1267540,5,4.5,3657,8435,1.5,98106
575303,5,4.1,4225,10307,2.5,98103
1160389,6,1.3,3181,10912,1.0,98102
77712,4,4.4,2464,9612,1.5,98103
1723361,4,2.1,2959,16097,3.0,98104
1865790,4,3.7,921,5175,3.0,98108
162816,1,1.6,1458,8486,2.0,98107
1227354,5,3.7,2546,15979,1.0,98101
1685156,2,1.1,1094,13725,3.0,98107
335977,1,3.4,2717,9425,2.0,98103
185230,1,3.6,1848,11245,2.5,98104
1816616,1,2.0,3329,1801,2.5,98107
856741,6,4.7,727,13355,1.0,98102
319114,2,1.2,504,15222,2.5,98109
1433194,4,4.6,651,1524,3.0,98105
1054208,6,2.5,2768,11192,2.5,98104
1931548,5,3.9,4752,11957,3.0,98109
201456,3,3.6,3829,9420,2.0,98109
1903025,6,1.7,3577,9129,3.0,98102
912312,3,2.3,2825,2490,3.0,98109
1204146,5,3.1,4471,18106,1.0,98101
320846,2,4.4,1504,19700,2.5,98101
50404,3,4.8,4160,6012,3.0,98106
1008447,1,1.1,4018,5267,1.0,98101
753286,6,2.4,1494,7939,1.0,98106
1373483,3,3.7,2236,7072,1.0,98106
1772320,5,3.1,2122,8808,1.5,98109
765460,1,4.8,3127,10186,1.0,98107
934574,3,1.1,2453,8687,1.0,98102
1763796,5,2.8,3992,2996,3.0,98101
285365,2,3.7,2425,16223,1.0,98103
392786,5,1.9,672,19330,1.0,98102
1149188,2,3.9,1692,3833,1.5,98108
860006,1,1.3,1626,10250,1.5,98104
1908532,5,2.8,727,5476,1.0,98103
250244,4,3.7,4143,8979,1.0,98102
1895924,6,2.1,2486,4681,3.0,98101
1103385,4,1.3,4228,15215,3.0,98107
213273,4,4.8,1734,9830,1.5,98102
1807266,4,4.7,4266,3043,3.0,98101
1243104,6,4.7,4215,8597,2.5,98106
1605540,4,4.9,2621,14010,2.0,98104
1548189,2,1.7,842,4626,1.5,98103
1137341,5,1.6,4966,1239,1.5,98102
1930114,1,1.1,3431,14613,3.0,98106
1414652,4,4.6,4817,7183,2.0,98104
984604,4,4.0,1858,3871,2.0,98106
893523,1,3.5,2921,3202,1.0,98104
596237,1,4.7,3674,2171,1.5,98109
1299728,4,3.3,1237,1717,1.0,98106
1398464,2,1.5,1526,5920,3.0,98106
750903,1,1.7,1603,5203,2.0,98109
1993327,5,1.5,3183,8851,1.0,98104
142193,5,2.2,895,1038,2.0,98108
1134763,2,2.5,3439,10769,1.0,98104
555950,6,4.2,4984,3781,1.0,98107
1236887,3,1.8,3831,1047,2.0,98109
960886,2,3.9,2034,19778,3.0,98103
850921,4,3.0,544,18319,2.5,98105
558153,3,5.0,2479,18167,2.5,98101
1287665,4,4.1,2364,12183,1.5,98104
636165,5,4.9,2307,9081,2.5,98103
1534917,1,2.4,2774,17269,2.0,98103
1410642,4,1.5,4944,15047,1.5,98106
668362,5,3.0,2660,12390,2.5,98106
737409,2,1.5,3601,10001,2.5,98102
611419,4,3.0,2823,8220,1.0,98106
690053,5,2.1,3933,19137,1.0,98102
910395,1,3.0,4007,18366,2.5,98102
1729748,4,4.8,1303,16906,1.5,98109
175917,6,2.2,2569,18343,2.0,98108
860717,5,5.0,4980,16656,2.5,98107
1398346,4,1.9,990,10918,2.0,98101
748168,1,1.8,1979,8000,1.5,98103
531680,4,3.2,3435,12011,3.0,98109
1021375,4,4.4,2203,1643,1.5,98107
331342,6,4.0,4816,17112,3.0,98106
589542,5,3.9,4165,17643,1.0,98107
1142814,3,2.1,2512,18539,2.0,98109
51252,4,1.1,3730,3102,1.0,98109
876196,3,1.6,642,12972,2.0,98109
914141,2,2.4,2349,13797,1.5,98106
1584026,4,4.9,4520,13133,2.5,98101
365826,3,4.7,544,4359,2.5,98104
1420214,2,1.8,950,18787,3.0,98108
655605,6,3.9,1759,4385,2.5,98105
377359,5,3.3,1503,17840,2.0,98101
1701451,4,1.2,3851,16265,2.5,98106
56949,5,2.5,2496,10406,1.0,98101
813185,2,2.9,4174,11456,2.5,98101
367537,5,3.7,3988,1244,1.0,98101
1827489,5,2.2,4153,12295,3.0,98107
712301,1,4.7,3532,5356,3.0,98107
600222,2,2.8,1994,5252,1.5,98108
830722,5,2.0,1572,6385,1.5,98106
1553678,3,2.3,4612,5407,1.5,98106
1436465,2,4.0,4744,15375,1.0,98106
526467,1,3.6,2078,12449,1.5,98101
406600,4,4.0,1735,18347,3.0,98102
1414133,6,2.2,2239,1603,2.5,98103
1024304,5,2.3,1515,1732,1.0,98108
1982247,3,2.6,3465,6836,1.5,98108
1403038,1,1.8,2059,7769,1.5,98101
300875,2,3.8,2068,16953,3.0,98105
513389,6,2.3,2486,6530,2.5,98104
120390,6,2.3,2010,13286,2.0,98101
757689,5,2.1,4356,6506,2.5,98106
303490,1,2.8,2211,18852,1.5,98107
1665952,1,4.1,4639,16119,1.5,98101
1346516,3,4.3,4027,2915,2.5,98101
415340,4,4.2,4368,4396,2.5,98106
483027,4,3.5,4951,9831,3.0,98103
1606617,4,2.1,4169,9464,2.0,98105
1416199,6,3.9,4144,12964,1.0,98106
1315040,6,1.2,2660,7474,1.0,98103
1841305,2,4.2,2001,15635,2.0,98103
1609312,6,4.1,1314,7883,3.0,98105
1904971,6,3.7,4565,18192,2.5,98107
1415843,1,1.4,3825,7637,1.5,98101
700199,2,5.0,4996,16106,2.0,98101
1987476,1,4.0,1823,13378,3.0,98109
273777,3,3.9,504,2132,2.0,98108
909909,3,1.3,4017,1504,1.5,98108
1899396,2,2.6,1758,9370,1.0,98106
1104145,2,1.3,2534,19528,2.5,98107
644124,6,2.4,699,17592,3.0,98106
678861,3,3.3,2205,16336,1.0,98103
479802,5,4.5,4441,17265,1.5,98107
308090,4,2.1,4431,17427,2.0,98107
1765951,6,3.5,2568,16831,3.0,98106
1143578,4,1.7,4258,14916,3.0,98103
821954,3,2.4,3645,11375,1.0,98102
711614,4,4.8,3343,13173,1.0,98101
729574,5,4.0,2696,6660,1.5,98109
548870,5,3.2,1124,13166,1.0,98107
1310367,1,2.0,2633,8896,3.0,98105
252846,2,2.5,3078,3589,2.5,98105
1760026,4,1.6,1191,8415,1.5,98104
716997,5,2.4,3097,4017,1.5,98109
1776351,2,1.6,1313,10198,2.5,98104
1122647,2,4.2,2127,11798,1.5,98107
1681107,1,1.3,4092,19295,1.5,98108
1078455,2,1.8,3080,6565,1.0,98105
962259,2,3.8,4432,6263,1.5,98109
1993223,6,4.6,795,5124,3.0,98105
222312,3,4.9,3751,9206,1.0,98109
1355794,1,4.3,1654,11459,2.0,98109
1313455,1,1.8,4480,13594,3.0,98103
1462290,4,2.1,1032,2705,2.0,98101
476650,2,4.5,1387,3734,1.0,98101
381868,4,4.6,3772,13095,3.0,98106
1960705,6,3.6,3425,12892,1.0,98109
1651596,5,2.3,2932,11588,2.0,98107
1744329,2,1.9,4097,5097,2.5,98102
978818,5,4.4,2920,16213,1.5,98106
1515746,3,1.8,3735,2055,2.5,98109
107108,6,3.6,1334,5974,2.5,98103
1579297,2,4.9,1877,2333,1.0,98106
1209771,4,3.8,3980,6789,1.0,98107
1988089,4,2.0,711,4336,1.5,98102
1135244,2,2.1,1426,11514,2.5,98109
335205,4,1.4,3172,1645,3.0,98105
1439972,2,3.7,4532,17327,1.0,98106
1662613,1,3.1,844,13729,2.5,98102
180560,4,1.8,3582,3816,2.0,98107
1097172,2,1.9,4931,9802,1.0,98104
1465400,2,1.0,2201,18564,1.5,98105
197979,4,4.9,4346,5289,2.5,98107
1248425,1,4.3,4516,8674,1.0,98106
798589,4,2.6,795,16646,1.5,98105
101745,2,4.8,3248,19214,1.5,98103
1469184,1,3.7,4983,10016,2.0,98106
141865,5,4.0,1996,13924,1.5,98106
1997436,3,3.7,3579,12931,1.0,98106
1311466,4,4.0,2067,19974,1.0,98101
1122200,6,1.7,2475,9204,3.0,98102
73321,2,3.2,4632,4122,2.5,98109
453704,1,4.4,4778,5672,2.5,98109
859006,1,1.1,4665,5652,2.0,98109
1272869,5,1.5,736,18008,2.5,98105
977982,4,2.0,963,3027,1.5,98105
1881991,6,2.2,4786,5660,1.0,98104
236717,1,1.7,1429,5536,1.5,98108
1078202,5,3.5,2386,10497,2.5,98108
1479551,2,2.2,4411,16981,3.0,98102
233868,5,1.6,4912,1143,2.5,98109
709792,4,4.6,1217,12019,2.0,98101
145257,5,3.8,1157,1271,1.0,98104
638579,1,2.0,1712,14749,1.5,98103
260176,1,2.4,4321,6466,2.5,98102
240471,3,4.0,4552,4123,1.0,98101
964032,5,4.2,2770,8896,1.5,98109
522930,2,1.7,1257,19425,2.5,98105
1935436,6,4.7,3978,3642,2.5,98104
1841667,6,4.1,1730,6574,2.5,98101
1617438,4,4.4,3473,18913,2.0,98106
1574350,3,1.6,2947,3635,2.0,98106
967559,5,1.6,3758,11605,1.5,98107
685605,2,2.2,2512,14425,1.5,98107
1238365,3,1.3,4175,17038,1.0,98102
439593,1,1.4,582,17836,3.0,98106
865131,4,1.6,4262,7912,1.0,98103
1172262,5,3.8,1900,19927,3.0,98102
117661,6,1.1,1158,16705,2.5,98104
618535,2,1.3,3372,5695,2.5,98107
1343697,1,4.8,1837,12823,1.0,98105
1770684,3,1.3,3724,6693,2.0,98107
1465833,4,3.1,1193,2231,2.0,98104
316765,3,3.6,4827,5579,1.5,98101
1244682,6,4.8,1644,8236,1.5,98106
1357506,3,4.6,3756,16411,1.0,98108
710482,2,2.8,4027,11797,2.0,98101
854462,1,4.8,2352,7740,2.5,98107
919270,5,2.7,4983,14341,2.5,98107
1969725,2,3.7,3179,6808,2.0,98101
498874,6,2.0,1363,4506,1.0,98102
1661502,4,3.5,1749,19233,1.5,98102
903499,6,3.2,1718,13649,1.0,98104
1073980,6,3.4,1549,2769,2.0,98102
168033,3,3.7,3402,6062,1.0,98105
680265,4,1.7,1994,4164,2.0,98108
663157,2,2.2,2836,3825,1.0,98102
1728050,6,3.9,867,17620,3.0,98108
871106,2,1.7,911,8816,2.5,98104
1265502,5,2.4,3593,6907,3.0,98107
1669135,3,3.7,853,6695,2.0,98106
910120,2,4.8,2065,12910,2.5,98104
481734,4,1.3,1838,12877,3.0,98106
1471796,6,3.1,828,4135,1.0,98103
715627,5,1.3,1993,7447,1.0,98104
271897,4,2.5,3329,11465,2.5,98104
51062,3,1.7,1986,19734,2.0,98109
1346312,5,3.6,4235,17575,3.0,98101
1673312,5,4.0,1237,2296,2.0,98108
145462,5,2.0,4388,7849,1.0,98109
1498021,6,3.9,2294,6993,1.5,98108
1548585,1,2.8,1802,19635,1.5,98105
820173,5,2.1,3168,9076,2.0,98108
622203,4,3.1,4738,13005,1.0,98105
1365352,4,2.5,4382,12083,1.0,98107
1727456,3,1.9,4666,19970,1.5,98104
708956,2,4.0,1137,4161,1.5,98106
1470499,2,4.2,3141,12822,3.0,98106
1497960,1,4.2,540,18010,3.0,98106
1730963,6,2.5,4485,3087,1.5,98101
581849,6,1.7,3446,9351,2.0,98103
517010,5,4.4,1270,14819,2.5,98101
1705016,1,2.3,4874,16205,1.0,98109
1747900,3,4.0,3516,19249,1.0,98103
436193,3,4.3,4210,8673,1.0,98108
76734,2,4.1,557,18787,3.0,98105
973875,3,2.6,4763,15478,1.5,98107
76069,5,4.8,2153,1499,3.0,98102
1833841,4,3.6,3737,11976,1.5,98104
587198,3,3.3,581,2846,2.0,98104
1434199,1,3.8,4729,16496,3.0,98102
520951,5,1.2,2008,14352,1.5,98109
131264,3,2.6,761,19467,2.0,98102
73275,6,4.5,4206,10123,3.0,98101
646562,3,1.6,4614,3624,1.0,98105
1573241,6,2.7,2817,15235,2.0,98108
412920,5,2.6,4302,8744,3.0,98108
241076,3,2.4,3411,16797,1.5,98105
1292629,6,3.2,1168,10338,1.0,98101
1052163,4,5.0,1770,12646,1.5,98107
1808489,2,2.0,2234,5954,2.5,98107
622735,5,3.8,4314,19884,2.5,98107
962826,6,4.0,4519,7217,3.0,98106
649991,1,3.3,4357,14467,2.0,98102
912522,3,1.4,2399,12791,2.0,98108
853692,6,3.3,2731,2049,3.0,98101
1211157,6,4.8,940,18073,3.0,98101
1364532,6,2.4,1080,4125,1.0,98107
471240,2,3.6,3821,13123,1.5,98101
1812592,1,4.8,875,19210,1.5,98104
952580,1,4.2,4301,12982,2.5,98106
994789,4,3.8,2307,2092,2.5,98105
1059940,2,4.9,1228,11271,3.0,98109
