Age,Income,IsStudent,Purchased
46,67540,0,0
61,97915,0,0
33,45030,0,1
61,70313,0,1
64,44870,0,1
27,44482,0,0
47,46058,1,1
42,72255,1,1
56,107407,0,0
37,79930,1,1
22,65500,1,0
18,41379,0,1
47,82787,1,0
20,38674,0,0
62,21590,0,1
31,46432,0,1
47,55426,1,1
21,64584,0,0
35,102663,0,0
54,53015,0,0
42,88251,0,0
65,84353,0,1
18,110029,1,0
63,97990,0,0
32,19600,0,0
26,39690,1,1
32,48762,0,1
41,52499,0,1
21,102988,0,0
29,22670,1,1
54,101687,0,0
54,32341,0,1
60,110140,0,0
23,88823,1,1
56,99074,0,0
63,32015,0,0
41,80126,0,1
28,70197,0,0
30,64849,0,1
51,30852,0,1
42,70361,1,1
24,36258,1,1
21,118866,0,0
25,77355,0,1
37,56508,0,1
46,82784,1,0
62,86728,0,0
63,42410,0,1
27,24895,1,1
60,86942,1,0
51,48924,0,0
43,85831,0,0
58,27264,0,0
20,43038,0,0
23,119458,1,0
22,24136,0,0
22,28213,0,0
64,92608,1,0
40,116589,0,0
26,42431,0,1
52,57290,0,0
37,82539,1,0
59,100535,0,0
52,111815,0,0
35,57747,0,1
34,90974,1,0
41,94763,0,0
20,84208,0,0
49,87994,1,0
52,99075,1,0
55,84015,1,0
30,29887,0,0
64,15051,1,0
42,82695,0,0
26,84926,0,1
21,100571,0,0
31,43491,0,1
54,31080,0,1
51,49880,0,0
28,74965,1,1
58,62361,0,0
20,102685,0,0
45,95875,0,0
46,109841,1,0
26,81890,0,1
20,86156,0,1
42,84290,0,1
51,31593,1,1
29,31167,0,0
59,103091,0,0
26,48005,0,0
32,80471,1,0
57,65728,0,1
42,23691,0,1
22,24756,0,0
28,51308,1,0
51,79079,0,1
41,80524,0,0
32,75466,0,1
55,24327,0,0
25,43520,0,0
22,58308,0,0
65,109436,1,0
43,31533,0,0
35,112417,1,0
23,108318,0,0
54,59488,1,0
65,82160,0,0
30,55429,0,1
45,66726,0,1
22,101348,1,0
30,88065,1,1
34,35653,0,0
57,71921,0,1
62,108396,0,0
49,28654,0,1
46,17108,0,1
20,84483,0,1
57,22899,0,1
51,28372,1,1
57,52682,1,0
44,110909,0,0
30,119971,1,0
62,82799,0,0
50,106724,1,0
23,51583,0,0
41,44295,1,1
36,81113,0,0
33,95565,0,0
57,64574,0,0
45,116067,0,0
50,79934,0,0
65,45066,0,0
58,98149,1,0
30,100096,0,0
60,23945,0,1
62,44418,0,1
42,97607,0,0
59,64874,0,0
53,32130,1,0
44,101257,0,0
55,83248,0,1
24,97627,0,0
22,96393,0,0
60,56394,0,1
62,64635,0,1
48,114837,1,0
40,97089,0,0
59,32404,0,0
27,87629,0,1
49,28156,1,1
60,70618,1,0
47,64999,0,0
56,28785,1,0
48,63359,0,0
35,105807,0,0
53,29694,1,1
19,51114,1,0
31,84549,1,1
30,72230,1,1
46,47799,1,1
29,105288,0,0
56,26156,0,0
19,25304,0,1
49,55645,1,0
30,53938,0,1
63,71982,0,0
44,92614,1,0
58,106614,1,0
34,17315,0,1
57,107756,0,0
48,112267,0,0
51,113369,0,0
41,27420,0,0
62,33312,1,0
52,36395,0,1
65,55301,0,1
23,61972,0,1
36,78294,0,1
47,95853,0,0
24,63225,1,1
27,97504,1,0
58,37854,0,0
49,85780,1,1
51,45929,0,1
45,72103,0,1
32,78620,0,1
47,104590,0,0
54,99124,0,0
46,59590,0,0
39,115196,0,0
21,87554,0,0
37,25621,0,0
49,15973,0,0
53,73786,0,0
21,119919,0,0
44,52097,0,1
34,49245,1,1
29,80211,0,1
39,69841,0,1
34,40346,0,1
27,86980,0,1
18,105417,1,0
39,64153,0,1
43,105382,0,0
35,91942,1,0
31,105975,0,0
64,20972,0,1
46,63063,1,1
29,80488,1,0
53,72055,0,0
52,118409,0,0
29,79366,1,1
24,25931,0,1
46,22702,0,0
28,99834,0,0
50,36540,0,1
23,72450,0,0
64,112576,0,0
32,80252,1,0
49,61904,0,1
28,67320,0,1
40,46000,0,1
43,110341,1,0
51,17599,0,0
63,102636,0,0
51,111045,0,0
46,115539,0,0
21,99719,1,0
34,71165,0,1
52,73855,0,0
30,118777,1,0
58,15018,0,0
56,15858,0,1
32,40992,0,1
46,47580,0,0
46,85916,0,1
28,50800,0,1
49,73770,0,0
19,69941,0,1
64,99451,0,0
31,52487,1,1
37,27943,1,0
39,118167,0,0
28,117342,1,0
44,76457,0,1
20,33836,0,0
34,116150,0,0
61,26394,0,0
45,87158,0,1
46,40280,0,0
38,92318,0,0
64,16159,0,1
33,85162,1,0
54,38440,0,0
37,117026,0,0
23,92166,1,0
36,67712,0,1
22,62656,0,1
20,21589,0,1
18,63241,1,0
55,38233,1,0
32,50011,0,1
51,23177,0,0
52,49528,0,0
42,118746,0,0
41,76351,1,1
29,106908,0,0
35,71831,0,1
32,66827,0,1
61,38508,0,1
33,69933,1,1
44,95501,1,0
25,83772,0,0
63,30611,1,1
42,37282,0,1
34,56003,0,1
46,96365,0,0
25,89216,0,0
32,26340,0,0
44,111629,0,0
63,101643,0,0
24,89684,0,0
20,98035,0,0
46,33165,0,0
61,105762,0,0
41,33260,1,1
20,69515,0,0
37,105452,0,0
63,45480,0,1
32,67527,0,1
42,74789,0,1
47,66902,0,0
31,47191,0,1
24,74488,1,0
34,90082,0,0
61,51044,0,0
37,64600,0,1
53,102457,0,0
26,63776,0,1
55,117476,0,0
65,27836,0,0
39,89525,1,1
19,67648,0,0
41,28740,1,0
25,110716,0,0
28,28102,0,0
30,95893,0,0
34,66334,0,1
25,45255,0,0
38,116630,1,0
35,40221,0,1
47,78265,1,1
35,15719,1,0
63,98442,0,0
64,38140,0,0
48,70779,0,1
55,16069,1,0
49,69714,1,0
28,88285,0,1
62,27935,0,0
42,118191,0,0
50,59035,1,1
55,111256,1,0
58,42937,0,0
25,33540,0,0
28,88480,0,1
39,63702,0,1
41,93283,1,0
58,91041,0,0
34,92233,0,0
29,51907,0,1
63,30221,0,0
49,69781,0,0
32,22087,1,0
33,101998,0,0
39,37789,0,0
45,71023,0,1
37,48400,0,1
50,17199,0,1
27,62316,0,0
57,102273,0,0
49,67062,0,0
50,86609,1,0
19,31744,0,0
50,91095,0,0
50,70517,0,0
58,113231,1,0
30,63865,0,1
47,88937,0,0
50,92195,0,0
30,28894,0,1
43,44160,1,1
39,68095,1,1
56,44272,0,0
19,69021,1,0
55,105048,0,0
56,48645,0,1
43,36179,1,1
63,25691,0,0
32,96646,0,0
51,115827,1,0
59,60311,0,1
61,110381,0,0
57,54038,0,1
28,39967,1,1
20,43478,1,1
23,70775,0,0
26,85624,1,1
23,55332,1,0
26,22066,0,0
56,54313,1,0
48,82857,0,0
49,60900,0,0
58,105069,0,0
29,105045,0,0
25,56098,0,1
25,23294,0,0
45,77580,0,1
37,53101,0,1
64,40059,0,1
24,111784,1,0
28,55626,1,1
37,35703,1,1
33,118693,0,0
21,76417,1,0
23,74228,0,1
39,18205,0,0
43,49929,0,1
20,98384,0,0
58,48411,1,1
59,95522,0,0
31,26628,0,0
28,118655,1,0
35,85089,0,1
29,21518,1,1
40,53491,1,1
29,22946,0,0
30,15610,0,1
42,84838,0,1
62,49311,0,1
36,114770,0,0
63,56876,0,0
53,95192,1,0
62,119540,1,0
25,65333,1,0
46,66298,0,0
49,99192,0,0
61,56811,0,0
35,85072,0,0
23,57974,1,0
35,34856,1,1
36,116946,0,0
39,59830,1,1
54,96983,0,0
49,60823,0,0
58,113863,0,0
20,115037,0,0
45,89397,1,1
27,100814,1,0
52,82078,0,0
46,82951,0,1
32,27905,0,0
50,36601,1,1
24,118691,1,0
29,102099,1,0
47,55955,1,0
38,87179,0,0
48,63435,0,0
41,39044,0,0
37,26246,0,0
54,17458,1,1
21,73507,1,0
45,21028,0,1
61,118751,0,0
37,66901,0,1
41,115252,0,0
49,21306,0,1
58,42678,0,1
53,105444,1,0
51,27363,0,0
53,29066,0,0
19,78804,0,0
32,63544,1,1
51,113247,1,0
53,15189,0,0
23,26752,1,1
56,22482,0,0
59,31679,0,0
29,105088,0,0
20,15799,0,0
62,105917,0,0
35,24934,1,1
57,72558,1,0
38,74223,0,1
32,99620,0,0
50,56556,0,0
52,24909,0,0
43,106467,0,0
25,106404,0,0
53,58558,1,0
65,94382,1,0
47,102793,0,0
40,43013,0,1
59,118018,0,0
61,37875,0,1
31,105253,0,0
31,26408,0,1
19,50607,0,1
54,76684,1,1
22,51281,0,0
55,42326,1,0
62,28601,0,1
58,16135,1,1
64,37741,0,1
31,26913,0,1
56,25101,0,0
42,33631,0,1
37,87084,0,0
19,117820,1,0
56,51870,1,0
23,63985,0,0
34,42215,0,1
42,77110,0,1
45,117815,1,0
19,34215,1,1
52,106118,0,0
54,29024,0,0
22,91949,1,0
18,96855,0,0
57,99982,0,0
29,60483,0,0
53,112572,1,0
62,93157,0,0
40,25511,1,0
64,34923,0,0
48,25558,0,0
28,112771,0,0
27,15526,1,1
20,16753,0,0
31,41248,0,1
33,29656,0,1
27,38266,0,1
46,79555,1,0
27,77995,0,1
29,90756,1,0
47,98574,1,0
58,93277,0,0
18,85377,1,0
22,117345,0,0
37,111111,0,0
25,80402,0,0
60,69176,1,0
29,56733,0,0
18,29418,0,1
37,52185,1,1
45,56745,1,1
60,108417,0,0
54,68787,0,0
64,95123,0,0
54,67035,0,0
29,102804,0,0
54,80984,0,0
61,67462,0,1
45,52353,1,1
64,88644,0,0
32,63302,0,1
23,91979,0,0
61,37435,0,1
37,72728,0,1
31,113598,0,0
19,16238,0,1
26,95857,0,0
54,96610,0,0
37,28049,0,1
43,72193,0,1
46,50584,0,1
18,81634,0,0
52,29679,0,0
23,49505,1,1
54,66341,0,1
22,116069,1,0
50,65374,1,0
31,61998,1,1
29,91970,0,0
59,70701,1,0
37,59859,1,1
41,48178,0,1
60,42575,0,0
51,34329,1,1
42,72254,0,1
46,118090,0,0
56,99029,1,0
48,102366,0,0
64,119139,0,0
60,115290,0,0
40,88662,0,0
61,55068,1,0
55,73951,0,1
37,102629,1,0
40,50171,0,1
62,23262,0,0
33,58270,0,1
59,35785,0,0
25,54469,1,0
38,83831,0,0
18,96223,1,0
25,60643,0,0
46,82657,0,0
49,18582,0,1
55,45280,1,1
22,57589,0,0
64,119004,0,0
39,55000,0,1
64,117592,0,0
51,112208,0,0
18,16085,0,1
43,96427,1,0
60,30600,0,0
27,112994,0,0
47,74801,0,0
35,76739,0,1
34,89181,0,1
43,56596,1,1
25,85410,1,0
64,94303,0,0
57,67188,0,1
29,41825,1,1
44,25913,1,0
25,96751,0,0
42,99269,0,0
63,29332,1,0
21,69895,0,1
50,19432,0,0
18,103095,1,0
36,41570,1,1
48,21103,0,0
33,30900,0,0
31,73415,0,1
65,82567,1,0
22,77713,1,1
58,98169,1,0
43,73639,0,1
45,103728,0,0
19,100476,0,0
23,23988,0,1
26,118603,0,0
50,93488,0,0
58,107905,0,0
42,116398,1,0
65,17977,0,1
30,119029,1,0
26,69641,0,0
30,16268,1,0
48,69431,0,1
58,31756,0,0
28,35764,0,0
21,74912,0,1
51,55385,0,0
55,30032,1,1
63,110014,0,0
21,60702,0,0
55,26885,0,1
36,24796,0,0
23,119583,1,0
51,47863,0,1
35,96014,0,0
30,47117,1,1
58,35753,0,0
40,35325,1,1
36,22021,0,0
62,95721,0,0
28,68096,0,1
18,86404,0,1
41,28071,1,0
24,79649,0,0
42,23041,0,1
38,97051,0,0
32,55058,0,1
18,63263,1,0
29,106502,0,0
24,119820,1,0
32,59470,1,1
38,102826,0,0
36,111238,1,0
46,43223,0,1
42,48575,0,1
50,60799,0,0
49,36661,0,1
52,96975,1,0
61,51432,0,0
55,114047,0,0
43,46147,0,1
28,44114,0,1
52,21030,0,0
25,105051,1,0
63,62429,0,0
31,62743,1,1
27,110869,1,0
19,80615,0,0
63,62577,0,1
26,109584,0,0
20,17966,1,1
38,18728,0,0
43,52304,0,1
25,64277,0,0
65,119117,0,0
19,105330,0,0
23,15947,0,1
45,93101,0,0
46,96380,0,0
43,81130,0,0
42,36414,0,1
29,111226,1,0
22,97060,0,0
51,108005,0,0
65,34439,0,1
54,106742,0,0
32,73220,0,1
61,61785,0,0
53,51973,1,0
32,102091,0,0
60,88318,0,1
65,83196,1,0
40,21089,0,1
23,85854,0,0
63,77235,0,0
61,107141,1,0
60,44400,0,0
62,30405,0,1
38,67763,0,1
40,45209,1,1
60,88598,1,1
33,32424,0,0
64,104523,0,0
32,35556,0,1
42,108137,0,0
53,34330,1,0
28,96266,0,0
32,18236,0,1
21,84216,0,1
38,45312,0,1
30,36191,0,1
39,98457,1,0
36,51640,0,1
51,115171,0,0
31,77293,0,1
21,51688,0,0
65,86229,0,0
63,100802,0,0
44,107024,0,0
46,39122,0,1
64,56224,0,0
45,109540,0,0
52,21331,1,0
25,102102,0,0
33,57262,1,1
59,101314,0,0
53,74592,0,1
47,48926,1,1
35,101287,0,0
19,32528,0,0
30,15068,0,0
21,84253,1,0
43,95754,0,0
42,58968,0,1
47,105938,0,0
28,63623,1,1
24,112179,0,0
48,57129,0,1
61,109688,0,0
27,76321,1,1
56,26526,0,1
30,107452,0,0
48,106564,1,0
24,41709,0,1
59,30063,0,0
59,19723,1,0
53,19213,1,1
37,37797,0,0
21,116770,0,0
24,99946,0,0
18,103918,1,0
61,60217,1,1
62,83283,0,1
59,38655,0,0
64,110884,1,0
30,92990,0,0
39,27587,0,0
38,37555,0,0
39,43071,0,1
45,35239,1,1
26,112138,1,0
43,64151,0,1
26,17203,0,1
32,28635,0,0
27,67571,1,1
41,16144,0,1
59,47699,0,0
25,99619,0,0
41,106663,0,0
33,27213,0,0
43,31944,1,0
44,81723,0,0
54,83669,0,0
21,83947,0,0
41,49457,0,1
36,117711,0,0
53,50191,0,1
56,87264,1,0
27,72924,0,0
42,48744,0,1
35,68424,0,1
36,103417,1,0
53,93337,0,0
27,91084,1,0
50,47886,0,0
22,114846,0,0
64,99963,0,0
52,15972,1,1
61,114219,0,0
51,21621,0,1
50,106549,0,0
38,64738,0,1
34,72694,0,1
39,69777,0,1
65,29530,0,1
54,22354,0,1
32,61529,0,1
52,117895,0,0
45,66714,0,1
24,103759,0,0
49,56232,0,0
28,67079,0,0
27,27550,0,1
26,103196,0,0
31,75385,0,1
30,79736,0,1
42,111565,0,0
19,45268,0,0
52,106876,0,0
24,19290,0,1
38,70034,0,1
35,45138,0,1
20,86982,1,0
59,28432,0,1
56,82058,1,0
58,73175,0,0
28,48329,1,1
56,84076,0,0
41,27328,1,1
63,49247,0,0
36,21677,0,0
21,76810,0,0
43,65357,1,1
55,70812,1,0
59,56616,0,0
49,76284,0,0
56,64741,0,1
62,68478,0,1
63,69056,0,0
53,106483,1,0
57,60534,0,0
54,94056,0,0
50,79162,0,0
53,59711,0,0
20,37805,0,1
26,110980,0,0
25,35143,0,0
50,90828,0,0
23,77473,0,1
58,31017,0,0
56,78202,1,0
21,105859,0,0
30,56423,1,1
19,56713,0,1
22,102856,0,0
61,89310,0,0
44,17205,0,0
49,68266,1,0
38,27342,0,0
25,84563,0,0
55,78190,0,1
25,96863,0,0
20,36200,0,1
61,22188,0,1
20,17808,0,0
39,28851,0,1
23,95890,0,0
19,79928,0,1
40,30058,0,0
61,29620,0,0
19,67755,0,1
55,77995,0,1
34,111766,0,0
52,51681,1,0
51,79509,0,0
40,98339,0,0
47,82703,1,1
25,82680,0,0
39,82703,0,0
61,57136,0,1
53,106380,1,0
22,108699,1,0
30,103456,0,0
46,98086,0,0
48,51343,0,0
64,33254,0,1
33,76273,0,1
59,74611,0,1
47,75002,0,0
33,100683,1,0
29,27926,0,0
34,114359,0,0
33,79264,1,1
29,104527,1,0
25,42563,0,0
37,45688,0,1
20,109559,0,0
33,49130,1,1
47,15925,0,0
62,66595,0,1
40,31321,0,0
45,25769,0,1
57,51748,1,1
22,55028,0,0
37,31151,0,1
57,91133,0,0
61,49187,0,1
18,58835,0,1
47,15059,1,0
38,115828,1,0
37,100717,0,0
23,42235,0,1
39,109208,1,0
35,82114,0,0
25,60366,1,1
56,96583,0,0
49,47160,0,0
50,114011,0,0
33,105085,1,0
29,20277,1,1
55,16780,0,0
51,61579,0,0
31,75750,0,1
53,71902,0,0
50,95198,0,0
40,112052,0,0
62,47161,0,0
19,59499,0,0
58,46886,0,1
38,23800,0,0
19,64460,0,0
44,85975,1,1
26,84843,0,0
18,17364,0,1
28,31568,0,0
20,53092,1,0
40,86019,0,0
43,77679,0,1
21,80781,1,1
35,23430,0,1
23,88719,0,1
52,53692,0,0
39,45086,1,1
60,64671,0,1
32,113262,0,0
39,28901,0,1
54,18907,0,0
59,113580,1,0
29,43604,0,1
64,52869,0,1
59,29537,1,0
55,27501,0,0
35,52371,0,1
62,51821,0,1
52,103732,0,0
47,21073,0,0
41,76005,0,1
59,91097,0,0
47,33101,0,1
31,46426,0,1
23,109877,0,0
20,22313,0,0
33,45773,0,1
24,43003,0,0
31,74668,1,1
26,106956,1,0
32,86250,0,0
38,107675,1,0
52,106634,1,0
19,57294,0,1
44,28582,0,0
19,28760,1,1
52,86791,0,0
35,97158,0,0
31,50983,0,1
37,55309,0,1
35,44715,0,1
27,51415,0,0
42,102328,0,0
19,103260,0,0
42,66581,1,1
50,18652,0,1
53,41297,0,1
48,112958,0,0
31,29028,0,1
18,28803,1,1
63,21307,0,1
33,46325,0,1
63,73616,0,0
20,75483,0,0
52,46574,0,0
58,99798,0,0
23,82071,0,1
42,29932,0,1
30,30749,1,1
51,23727,0,1
25,70406,0,1
38,32332,1,0
51,110070,1,0
21,25834,0,0
42,35325,1,1
32,24213,0,1
21,16403,0,0
62,71971,0,1
29,69030,0,0
49,88042,0,0
49,110195,0,0
45,22591,0,1
30,27996,1,1
48,118364,0,0
31,67485,0,1
37,62830,0,1
35,49370,0,1
46,72572,1,0
23,94008,0,0
49,44098,0,0
46,76561,0,1
60,17196,1,0
19,26091,0,0
40,95576,0,0
36,80254,0,0
48,64262,1,0
22,21023,0,1
36,35543,1,0
51,75029,0,0
27,108913,0,0
42,117171,0,0
19,57337,0,1
28,55409,1,1
48,85540,1,0
32,24963,0,0
26,28796,0,0
40,55972,1,1
36,87613,0,0
26,110384,1,0
52,93062,1,0
38,18261,0,0
26,32046,1,1
45,28397,0,0
63,75436,0,1
24,105805,0,0
33,116694,0,0
33,40757,0,1
50,30299,1,1
21,16902,0,1
21,57399,0,1
56,63330,0,1
57,61308,0,0
34,18846,0,0
54,27359,0,1
56,64376,0,1
46,83056,0,0
53,55832,1,0
55,35098,0,1
56,119987,0,0
54,64962,1,0
52,103672,1,0
24,50885,0,0
44,111256,0,0
45,36157,1,0
39,63372,0,1
31,34674,1,0
24,47357,0,0
54,27578,0,0
39,17251,0,1
22,94049,0,0
19,52429,0,0
44,107641,0,0
38,61871,0,1
55,101526,1,0
32,40499,0,1
38,21421,0,1
27,67204,1,0
40,39591,0,0
56,75940,0,1
22,107515,0,0
18,101371,0,0
30,118229,0,0
38,27202,1,1
43,115950,0,0
62,106202,0,0
38,34290,0,1
35,33130,0,0
54,52077,1,0
62,34396,0,1
49,75848,0,0
53,98488,0,0
34,75530,0,1
52,79274,0,1
28,42122,0,0
38,44381,0,1
43,60435,1,1
21,38267,0,1
51,76978,0,1
65,22088,0,0
35,112354,0,0
57,27822,0,0
52,65216,1,1
58,51589,0,1
46,80262,0,0
46,72911,1,0
55,16436,0,0
59,76854,0,0
38,76888,0,1
59,42281,0,0
30,103017,0,0
58,111005,0,0
34,99403,0,0
26,68952,0,1
58,37766,1,0
18,110273,1,0
19,36213,0,1
65,108891,0,0
46,77239,0,1
50,37537,0,0
27,17794,0,0
57,74204,0,1
38,47324,0,1
45,71764,1,1
28,45858,0,0
51,57850,1,0
25,28018,1,1
39,98017,0,0
25,65790,0,1
32,96120,0,0
34,24850,0,0
40,106237,0,0
41,60975,0,1
62,80510,0,0
36,80696,0,0
22,40832,1,1
49,111746,0,0
61,102826,0,0
18,109977,0,0
40,39886,1,1
54,112930,0,0
25,23418,1,1
30,22081,1,0
25,117716,1,0
40,25114,0,0
60,33722,0,0
18,102508,0,0
62,32985,0,1
41,20888,0,1
52,84254,0,0
41,112683,0,0
34,98845,0,0
22,34299,0,1
37,71050,0,1
38,37036,1,0
57,100421,0,0
48,44346,0,0
63,41691,0,1
53,32986,1,0
28,42846,1,1
32,64665,0,1
36,56401,0,1
24,88728,0,1
45,119805,0,0
60,65054,1,1
22,53487,0,0
22,24412,0,1
47,96499,0,0
49,66473,1,0
25,114159,0,0
27,81553,1,0
55,20279,0,1
64,90948,0,0
49,22712,0,1
65,30817,0,0
45,68832,1,1
34,108616,1,0
48,71224,0,1
25,21624,0,1
57,44126,0,0
42,97115,0,0
26,95667,0,0
19,52462,0,1
32,73676,1,1
20,61815,1,0
53,117955,0,0
21,103911,1,0
31,41093,0,1
58,47525,0,0
58,44030,0,1
42,59067,0,1
27,20207,1,1
38,91433,1,0
53,41639,0,0
29,17792,0,1
44,15420,0,0
57,109760,0,0
19,34198,1,1
30,50608,1,1
49,61205,0,0
48,97951,1,0
33,32875,0,1
49,85511,0,0
49,106997,0,0
51,36331,1,0
28,31893,0,1
27,79913,1,1
32,33243,0,0
34,30535,0,0
57,78203,0,0
35,85597,1,1
26,82394,0,0
42,40489,1,1
57,94214,0,0
31,115369,0,0
42,99886,1,0
39,28346,0,0
47,63005,1,1
37,21773,0,0
38,110001,0,0
61,90324,1,0
49,47343,1,0
63,117746,0,0
38,89783,0,0
52,60963,0,1
49,56983,0,0
47,50972,0,0
56,31959,0,1
29,104343,1,0
58,49133,1,1
64,104754,0,0
35,66150,1,1
38,36734,0,0
30,103364,0,0
38,32400,1,0
25,35002,1,1
63,113329,0,0
57,51492,1,0
63,112753,0,0
24,116762,1,0
40,108468,0,0
61,45875,1,0
49,40046,0,0
28,38664,0,0
39,39453,0,1
39,19746,0,0
60,104509,0,0
42,28217,1,0
39,78184,1,1
45,103898,0,0
46,56835,1,0
30,24133,0,1
35,116345,0,0
19,55533,1,0
46,20404,0,1
38,48339,1,1
32,43725,1,1
44,89332,0,0
48,60380,0,1
32,63073,0,1
40,75873,1,1
41,101900,0,0
61,56341,0,0
30,16236,0,0
39,82916,0,1
60,29538,1,0
54,26971,0,0
50,114821,1,0
20,98453,0,0
36,53655,0,1
40,92022,0,0
46,75784,1,0
47,76289,0,0
56,52410,0,1
61,105982,0,0
64,66302,0,0
42,36703,0,0
54,59191,0,0
64,69112,0,0
25,26399,0,0
59,119365,1,0
33,27685,0,0
25,102777,0,0
18,19487,0,0
61,27018,0,1
22,45825,0,0
20,22750,0,1
18,73956,0,1
21,65229,0,0
57,98220,0,0
52,58118,1,0
49,74615,1,0
59,94946,1,0
51,72290,0,0
60,30105,0,1
42,33913,1,1
27,116564,0,0
38,64515,0,1
63,62342,0,0
56,67184,0,0
44,98247,1,0
44,75506,1,1
19,39967,1,1
58,51023,1,1
65,69288,0,0
30,116541,1,0
26,41622,0,1
53,60201,0,0
39,90033,0,0
59,31350,1,0
43,69820,1,1
29,63709,0,1
34,103232,0,0
31,42470,0,1
31,45889,0,1
51,25224,0,0
37,20465,1,1
28,97418,0,0
33,112739,0,0
48,108480,1,0
23,70214,0,0
36,110373,0,0
54,17944,1,1
21,39336,1,1
64,53624,0,1
21,80206,0,0
37,59764,0,1
27,112332,0,0
41,109325,0,0
52,60420,0,0
43,104758,1,0
54,119381,0,0
55,80671,0,1
38,30773,0,1
57,41447,0,1
56,19033,0,1
38,70852,1,1
27,35497,0,0
55,94714,0,0
63,87082,0,1
21,88932,0,0
62,35978,0,0
37,27882,0,0
34,31945,0,1
24,102320,0,0
21,71485,1,0
46,83850,0,1
31,74870,0,1
20,33595,0,1
41,99291,0,0
54,112847,0,0
33,79038,0,1
21,71126,0,1
41,111134,1,0
51,50449,0,0
47,116110,1,0
35,33639,1,0
36,60370,0,1
48,111559,0,0
36,89628,0,0
63,86918,0,1
36,57710,0,1
39,69051,0,1
41,75639,1,1
62,18159,0,0
29,86192,0,1
47,81988,0,0
55,33706,0,1
48,24862,1,0
53,25219,0,1
36,104017,0,0
65,49536,1,0
62,86632,1,0
53,118489,1,0
47,92391,1,0
50,77886,0,1
35,94996,0,0
45,48937,0,1
64,36094,0,0
28,119894,0,0
62,42924,1,1
50,98325,0,0
34,15123,1,0
23,68149,0,0
21,86445,0,0
37,46854,0,1
65,75796,0,1
64,84432,0,1
44,73968,0,1
32,55834,0,1
23,32111,1,1
64,87575,0,0
31,39099,0,0
28,84206,0,1
56,65293,0,1
26,30029,1,1
43,46811,1,1
33,30793,1,1
22,63106,0,1
27,100662,0,0
20,99764,1,0
30,99131,1,0
60,15972,1,0
47,15360,1,1
62,17632,0,1
23,50958,0,0
34,118252,1,0
62,95882,1,0
36,33008,1,1
59,92656,0,0
52,45283,0,1
63,65908,0,1
43,22818,0,0
22,85655,0,0
46,45579,1,0
54,70178,0,0
37,72584,0,1
38,80020,0,1
27,110373,0,0
22,15975,0,0
53,78479,1,1
23,31265,0,0
43,78518,0,1
21,19318,1,1
56,50081,0,0
56,73649,0,0
52,58069,0,0
18,93670,0,0
41,119968,0,0
53,91377,0,0
23,106671,1,0
58,27427,0,0
63,55251,0,1
61,114667,0,0
48,117263,0,0
37,40165,0,1
41,82285,1,1
42,113844,0,0
53,79927,0,0
38,88170,1,0
47,91150,0,0
41,39866,0,1
61,25282,0,1
59,35319,0,0
47,51726,0,0
39,30412,0,0
45,117163,0,0
24,88586,0,0
52,39583,1,0
45,98577,0,0
31,76922,0,1
27,21185,0,0
33,101348,0,0
33,106368,0,0
48,71389,0,1
59,32423,0,0
42,66268,0,1
30,56644,0,1
23,51786,1,1
61,110201,0,0
26,90525,1,0
62,98744,1,0
53,103590,1,0
60,45477,1,0
37,110910,0,0
35,18571,0,1
60,34576,0,1
38,77703,1,1
21,24680,0,1
50,40706,0,1
44,94854,0,0
24,101195,0,0
23,79527,0,1
32,85565,0,0
35,63436,1,1
49,17774,1,0
28,31972,1,1
37,29048,1,1
41,113908,0,0
32,95225,1,0
65,97273,0,0
24,96550,1,0
38,102354,0,0
59,113737,0,0
43,91680,1,0
61,111537,0,0
31,72602,0,1
54,81403,0,1
38,42182,0,1
35,94876,0,0
22,92373,0,0
20,62059,0,0
40,23787,0,1
43,15393,0,0
54,76775,0,0
41,74454,0,1
36,27056,0,1
42,76483,0,1
38,59957,0,1
29,43429,1,1
58,60909,1,0
50,67906,1,0
21,112435,0,0
59,112757,0,0
24,101290,0,0
39,59389,0,1
50,35905,1,0
34,104619,0,0
41,68730,0,1
51,72557,0,1
45,110157,0,0
60,101113,0,0
58,117264,0,0
56,81199,0,1
39,62301,0,1
34,99752,0,0
51,62259,1,0
23,89801,1,0
63,19574,1,0
23,103291,0,0
51,71776,0,1
18,111777,1,0
27,103212,0,0
38,102097,0,0
22,39737,0,1
19,38390,0,0
39,106612,0,0
65,67330,1,1
19,86082,0,1
27,68642,0,0
51,36280,0,0
33,113489,0,0
65,36037,0,0
56,55576,0,0
39,43564,0,1
29,114133,1,0
41,100439,0,0
64,111342,0,0
57,104928,0,0
55,43087,0,0
27,102829,0,0
52,91213,0,0
49,27803,1,0
24,61002,0,0
38,81761,0,0
37,86310,0,1
43,93579,1,0
21,31163,0,1
63,83380,0,1
39,87883,1,1
32,66885,0,1
57,101340,0,0
38,51764,0,1
32,107782,1,0
39,77126,1,1
45,82224,1,1
31,62055,1,1
44,66599,0,1
58,97787,0,0
57,93040,0,0
45,54720,1,1
43,108120,0,0
19,59484,1,0
42,53852,0,1
20,28219,1,1
25,105351,0,0
61,63865,1,0
50,69457,0,0
59,105159,0,0
52,51817,0,0
23,83993,0,1
56,108391,0,0
40,67380,1,1
42,65400,0,1
60,51258,0,0
36,96006,0,0
